明細コード,年月,検索カナ,品名,YJコード,一般名称カナ,一般名称,単位,棚番１,棚番２,理論在庫,単価,在庫金額,不動月数,在庫金額順位,発注点,調整数,自動発注対象外,発注点有効,後発,未処方日数,薬剤備考,薬価,薬価在庫金額,前月末理論在庫,入庫数,入庫金額,処方出庫数,処方出庫金額,処方外出庫数,処方外出庫金額,在庫月数
231587,202606,ｶﾙﾍﾞｼﾞﾛｰﾙ,カルベジロール錠２０ｍｇ「ＤＳＥＰ」,2149032F2176,カルベジロールジョウ,カルベジロール錠,錠,,,95,8.54,811,1,888,90,0,0,1,1,25,"",10.8,1026,135,0,0,0,0,0,0,1.58
231589,202606,ｶﾙﾍﾞｼﾞﾛｰﾙ,カルベジロール錠１．２５ｍｇ「ＤＳＥＰ」,2149032F3121,カルベジロールジョウ,カルベジロール錠,錠,,,77,8.82,679,2,940,70,0,0,1,0,60,"",10.8,832,77,0,0,0,0,0,0,0
231591,202606,ｶﾙﾍﾞｼﾞﾛｰﾙ,カルベジロール錠２．５ｍｇ「ＤＳＥＰ」,2149032F4128,カルベジロールジョウ,カルベジロール錠,錠,,,169,8.55,1445,,680,140,0,0,1,0,6,"",10.8,1825,229,0,0,60,513,0,0,0.53
231759,202606,ｱｿﾞｾﾐﾄﾞ,アゾセミド錠６０ｍｇ「ＤＳＥＰ」,2139008F1072,アゾセミドジョウ,アゾセミド錠,錠,,,100,8.05,805,,890,90,0,0,1,1,13,"",10.8,1080,130,0,0,30,242,0,0,2.7
231760,202606,ｱｿﾞｾﾐﾄﾞ,アゾセミド錠３０ｍｇ「ＤＳＥＰ」,2139008F2052,アゾセミドジョウ,アゾセミド錠,錠,,,149,8.37,1247,,732,90,0,0,1,0,1,"",10.8,1609,199,100,837,150,1256,0,0,0.71
231787,202606,ﾌﾙﾀﾐﾄﾞ,フルタミド錠１２５ｍｇ「ＶＴＲＳ」,4291005F1081,フルタミドジョウ,フルタミド錠,錠,,,146,44.89,6554,13,197,0,0,0,0,1,401,"",46.9,6847,146,0,0,0,0,0,0,0
231818,202606,ﾆｭｳｻﾝｶﾙｼｳﾑ,乳酸カルシウム「ＶＴＲＳ」原末,3211001X1296,ニュウサンカルシウムスイワブツ,乳酸カルシウム水和物,Ｇ,,,433,3.07,1331,1,716,189,0,0,1,0,20,"",3.84,1663,433,0,0,0,0,0,0,2.29
231821,202606,ﾀｸﾛﾘﾑｽ,タクロリムスカプセル１ｍｇ「ＶＴＲＳ」,3999014M1073,タクロリムススイワブツカプセル,タクロリムス水和物カプセル,カプセル,,,289,135.07,39035,,19,200,0,0,1,1,9,"",153.5,44362,285,200,27014,196,26474,0,0,1.47
231838,202606,ﾐﾈﾌﾞﾛｵｰﾃﾞｨ,ミネブロＯＤ錠１．２５ｍｇ,2149049F4026,エサキセレノンコウクウナイホウカイジョウ,エサキセレノン口腔内崩壊錠,錠,,,-30,41.96,-1259,9,1284,0,0,0,0,0,267,"",47.8,-1434,-30,0,0,0,0,0,0,0
231843,202606,ｹﾚﾝﾃﾞｨｱ,ケレンディア錠１０ｍｇ,2190044F1020,フィネレノンジョウ,フィネレノン錠,錠,,,145,126.53,18347,1,53,80,0,0,1,0,18,"",142.2,20619,145,0,0,0,0,0,0,3.45
231844,202606,ｹﾚﾝﾃﾞｨｱ,ケレンディア錠２０ｍｇ,2190044F2027,フィネレノンジョウ,フィネレノン錠,錠,,,149,181.01,26970,1,29,65,0,0,1,0,18,"",203.4,30307,159,0,0,0,0,0,0,4.97
231854,202606,ﾋﾟｺｽﾙﾌｧｰﾄﾅ,ピコスルファートＮａ内用液０．７５％「ＮＩＧ」,2359005S1356,ピコスルファートナトリウムスイワブツエキ,ピコスルファートナトリウム水和物液,ＭＬ,,,70,7.52,526,3,1004,0,0,0,0,1,81,"",8.5,595,70,0,0,0,0,0,0,0
231855,202606,ﾒﾄｸﾛﾌﾟﾗﾐﾄﾞ,メトクロプラミド錠５ｍｇ「ＮＩＧ」,2399004F1286,メトクロプラミドジョウ,メトクロプラミド錠,錠,,,158,9.2,1454,2,678,0,0,0,0,1,67,"",10.8,1706,58,100,920,0,0,0,0,0
231862,202606,ﾄﾗﾏﾄﾞｰﾙｴﾝｻ,トラマドール塩酸塩ＯＤ錠２５ｍｇ「ＫＯ」,1149038F1032,トラマドールエンサンエンコウクウナイホウカイジョウ,トラマドール塩酸塩口腔内崩壊錠,錠,,,171,7.26,1241,,735,140,0,0,1,1,10,"",8.4,1436,220,0,0,49,356,0,0,3.49
231877,202606,ﾗﾒﾙﾃｵﾝ,ラメルテオン錠８ｍｇ「武田テバ」,1190016F1032,ラメルテオンジョウ,ラメルテオン錠,錠,,,150,17.94,2691,2,430,91,0,0,1,1,60,"",20.9,3135,150,0,0,0,0,0,0,0
231882,202606,ﾄﾙﾊﾞﾌﾟﾀﾝｵｰ,トルバプタンＯＤ錠７．５ｍｇ「オーツカ」,2139011F3050,トルバプタンコウクウナイホウカイジョウ,トルバプタン口腔内崩壊錠,錠,,,75,220.45,16534,,63,60,0,0,1,1,3,"",269.6,20220,65,40,8818,30,6614,0,0,0.83
231892,202606,ｵﾒｶﾞｽﾘｰｼﾎﾞ,オメガ－３脂肪酸エチル粒状カプセル２ｇ「武田テバ」,2189019M1055,オメガ－３シボウサンエチルリュウジョウカプセル,オメガ－３脂肪酸エチル粒状カプセル,包,,,99,60.91,6030,,215,120,0,0,1,1,1,"",72.3,7158,159,0,0,60,3655,0,0,1.65
231902,202606,ﾌｪﾌﾞｷｿｽﾀｯﾄ,フェブキソスタット錠１０ｍｇ「ＤＳＥＰ」,3949003F1040,フェブキソスタットジョウ,フェブキソスタット錠,錠,,,248,4.9,1215,,747,150,0,0,1,1,6,"",6.3,1562,183,200,980,135,662,0,0,0.5
231914,202606,ﾌｪﾌﾞｷｿｽﾀｯﾄ,フェブキソスタット錠２０ｍｇ「ＤＳＥＰ」,3949003F2046,フェブキソスタットジョウ,フェブキソスタット錠,錠,,,154,8.39,1292,,724,200,0,0,1,1,1,"",10.8,1663,229,200,1678,275,2307,0,0,0.22
231926,202606,ﾌｪﾌﾞｷｿｽﾀｯﾄ,フェブキソスタット錠４０ｍｇ「ＤＳＥＰ」,3949003F3042,フェブキソスタットジョウ,フェブキソスタット錠,錠,,,156,12.26,1913,,554,150,0,0,1,1,1,"",15.9,2480,216,0,0,60,736,0,0,0.71
231976,202606,ｾﾌｧｸﾛﾙ,セファクロルカプセル２５０ｍｇ「ＳＷ」,6132005M1270,セファクロルカプセル,セファクロルカプセル,カプセル,,,-3,0,0,4,1151,0,0,0,0,0,107,"",54.7,-164,-3,0,0,0,0,0,0,0
231977,202606,ｾﾌｼﾞﾄﾚﾝﾋﾟﾎ,セフジトレンピボキシル錠１００ｍｇ「ＳＷ」,6132015F1096,セフジトレン　ピボキシルジョウ,セフジトレン　ピボキシル錠,錠,,,55,50.94,2802,4,422,0,0,0,0,0,109,"",56.6,3113,55,0,0,0,0,0,0,0
231992,202606,ﾌﾛｾﾐﾄﾞ,フロセミド錠２０ｍｇ「ＮＩＧ」,2139005F1117,フロセミドジョウ,フロセミド錠,錠,,,224,5.53,1239,,736,150,0,0,1,1,4,"",6.5,1456,239,200,1106,215,1189,0,0,0.79
231993,202606,ﾌﾛｾﾐﾄﾞ,フロセミド錠４０ｍｇ「ＮＩＧ」,2139005F2474,フロセミドジョウ,フロセミド錠,錠,,,137,5.78,792,,897,120,0,0,1,1,2,"",6.8,932,167,0,0,30,173,0,0,1.52
231994,202606,ﾌﾛｾﾐﾄﾞ,フロセミド錠１０ｍｇ「ＮＩＧ」,2139005F3063,フロセミドジョウ,フロセミド錠,錠,,,72,4.99,359,2,1074,70,0,0,1,1,60,"",6.5,468,72,0,0,0,0,0,0,0
231996,202606,ｲﾐﾀﾞﾌﾟﾘﾙｴﾝ,イミダプリル塩酸塩錠５ｍｇ「ＶＴＲＳ」,2144008F2214,イミダプリルエンサンエンジョウ,イミダプリル塩酸塩錠,錠,,,6,13.45,81,3,1135,100,0,0,1,1,78,"",0,0,6,0,0,0,0,0,0,0
231997,202606,ｲﾐﾀﾞﾌﾟﾘﾙｴﾝ,イミダプリル塩酸塩錠１０ｍｇ「ＶＴＲＳ」,2144008F3210,イミダプリルエンサンエンジョウ,イミダプリル塩酸塩錠,錠,,,24,32.8,787,19,900,0,0,0,0,1,577,"",0,0,24,0,0,0,0,0,0,0
232046,202606,ｴﾊﾞｽﾁﾝｵｰﾃﾞ,エバスチンＯＤ錠１０ｍｇ「ＶＴＲＳ」,4490019F4191,エバスチンコウクウナイホウカイジョウ,エバスチン口腔内崩壊錠,錠,,,100,17.23,1723,,601,30,0,0,1,1,13,"",20.4,2040,30,100,1723,30,517,0,0,3.33
232052,202606,ｸﾗﾘｽﾛﾏｲｼﾝ,クラリスロマイシン錠５０ｍｇ小児用「大正」,6149003F1252,クラリスロマイシンジョウ,クラリスロマイシン錠,錠,,,180,9.43,1697,,607,150,0,0,1,1,9,"",11.2,2016,200,100,943,120,1132,0,0,0.77
232053,202606,ｸﾗﾘｽﾛﾏｲｼﾝ,クラリスロマイシン錠２００ｍｇ「大正」,6149003F2283,クラリスロマイシンジョウ,クラリスロマイシン錠,錠,,,200,22.25,4450,,283,150,0,0,1,0,1,"",25.3,5060,187,200,4450,79,1758,0,0,1.94
232054,202606,ｸﾗﾘｽﾛﾏｲｼﾝ,クラリスロマイシンドライシロップ１０％小児用「大正」,6149003R1240,クラリスロマイシンシロップヨウ,クラリスロマイシンシロップ用,Ｇ,,,121,75.06,9082,1,133,100,0,0,1,0,44,"",85.3,10321,121,0,0,0,0,0,0,0
232061,202606,ﾁﾝｺｳﾀﾝｻﾝｶﾙ,沈降炭酸カルシウム錠５００ｍｇ「ＮＩＧ」,2190024F1066,チンコウタンサンカルシウムジョウ,沈降炭酸カルシウム錠,錠,,,290,5.51,1598,1,632,240,0,0,1,1,37,"",6.2,1798,290,0,0,0,0,0,0,0
232083,202606,ｶﾙﾎﾞｼｽﾃｲﾝ,カルボシステインドライシロップ５０％「ＮＩＧ」,2233002R2070,Ｌ－カルボシステインシロップヨウ,Ｌ－カルボシステインシロップ用,Ｇ,,,140.4,11.05,1551,1,643,100,0,0,1,1,24,"",12.5,1755,140.4,0,0,0,0,0,0,21.67
232094,202606,ﾘﾊﾞｾﾞﾌﾞ,リバゼブ配合錠ＬＤ,2189103F1029,ピタバスタチンカルシウムスイワブツ・エゼチミブハイゴウザイジョウ,ピタバスタチンカルシウム水和物・エゼチミブ配合剤錠,錠,,,128,28.26,3617,1,345,100,0,0,1,0,18,"",38.2,4890,128,0,0,0,0,0,0,4.57
232108,202606,ｴｽｼﾀﾛﾌﾟﾗﾑ,エスシタロプラム錠１０ｍｇ「サワイ」,1179054F1057,エスシタロプラムシュウサンエンジョウ,エスシタロプラムシュウ酸塩錠,錠,,,18,45.14,813,14,885,0,0,0,0,1,417,"",44.1,794,18,0,0,0,0,0,0,0
232140,202606,ﾄﾙﾊﾞﾌﾟﾀﾝｵｰ,トルバプタンＯＤ錠１５ｍｇ「オーツカ」,2139011F4065,トルバプタンコウクウナイホウカイジョウ,トルバプタン口腔内崩壊錠,錠,,,53,376.75,19968,7,46,40,0,0,1,1,213,"",473.2,25080,53,0,0,0,0,0,0,0
232146,202606,ﾊﾞﾙﾋﾃﾞｨｵ,バルヒディオ配合錠ＥＸ「ＮＩＧ」,2149112F2126,バルサルタン・ヒドロクロロチアジドハイゴウザイジョウ,バルサルタン・ヒドロクロロチアジド配合剤錠,錠,,,76,17.11,1300,9,723,0,0,0,0,1,275,"",18.9,1436,76,0,0,0,0,0,0,0
232160,202606,ｴｿﾒﾌﾟﾗｿﾞｰﾙ,エソメプラゾールカプセル１０ｍｇ「ニプロ」,2329029M1108,エソメプラゾールマグネシウムスイワブツチョウヨウカプセル,エソメプラゾールマグネシウム水和物腸溶カプセル,カプセル,,,240,16.07,3857,,325,150,0,0,1,1,3,"",19.4,4656,230,100,1607,90,1446,0,0,1.62
232168,202606,ｴｿﾒﾌﾟﾗｿﾞｰﾙ,エソメプラゾールカプセル２０ｍｇ「ニプロ」,2329029M2104,エソメプラゾールマグネシウムスイワブツチョウヨウカプセル,エソメプラゾールマグネシウム水和物腸溶カプセル,カプセル,,,191,27.95,5338,,245,180,0,0,1,1,3,"",33.7,6437,241,100,2795,150,4193,0,0,0.51
232182,202606,ﾆﾄﾗｾﾞﾊﾟﾑ,ニトラゼパム錠５ｍｇ「ＮＩＧ」,1124003F2311,ニトラゼパムジョウ,ニトラゼパム錠,錠,,,130,5.48,712,2,927,70,0,0,1,1,67,"",6.3,819,30,100,548,0,0,0,0,0
232192,202606,ｼﾞﾌｪﾆﾄﾞｰﾙｴ,ジフェニドール塩酸塩錠２５ｍｇ「ＮＩＧ」,1339002F1543,ジフェニドールエンサンエンジョウ,ジフェニドール塩酸塩錠,錠,,,280,5.42,1518,,656,200,0,0,1,1,3,"",6.3,1764,212,100,542,30,163,0,0,0.93
232208,202606,ｱﾄﾙﾊﾞｽﾀﾁﾝ,アトルバスタチン錠５ｍｇ「ＶＴＲＳ」,2189015F1244,アトルバスタチンカルシウムスイワブツジョウ,アトルバスタチンカルシウム水和物錠,錠,,,243,9.03,2194,,495,200,0,0,1,1,2,"",10.8,2624,233,100,903,90,813,0,0,0.5
232209,202606,ｱﾄﾙﾊﾞｽﾀﾁﾝ,アトルバスタチン錠１０ｍｇ「ＶＴＲＳ」,2189015F2240,アトルバスタチンカルシウムスイワブツジョウ,アトルバスタチンカルシウム水和物錠,錠,,,410,9.03,3702,,336,350,0,0,1,1,4,"",10.8,4428,407,400,3612,397,3585,0,0,0.3
232217,202606,ﾍﾞﾝｽﾞﾌﾞﾛﾏﾛ,ベンズブロマロン錠２５ｍｇ「ＮＩＧ」,3949002F1185,ベンズブロマロンジョウ,ベンズブロマロン錠,錠,,,142,5.56,790,1,899,90,0,0,1,1,16,"",6.3,895,142,0,0,0,0,0,0,1.78
232218,202606,ﾍﾞﾝｽﾞﾌﾞﾛﾏﾛ,ベンズブロマロン錠５０ｍｇ「ＮＩＧ」,3949002F2246,ベンズブロマロンジョウ,ベンズブロマロン錠,錠,,,116,5.56,645,,955,90,0,0,1,1,6,"",6.3,731,176,0,0,60,334,0,0,0.77
232260,202606,ｿﾞｺｰﾊﾞ,ゾコーバ錠１２５ｍｇ,6250052F1023,エンシトレルビル　フマルサンジョウ,エンシトレルビル　フマル酸錠,錠,,,35,6316.43,221075,,1,35,0,0,1,0,4,"",7090,248150,35,7,44215,7,44215,0,0,5
232268,202606,ﾀｹｷｬﾌﾞｵｰﾃﾞ,タケキャブＯＤ錠１０ｍｇ,2329030F3023,ボノプラザンフマルサンエンコウクウナイホウカイジョウ,ボノプラザンフマル酸塩口腔内崩壊錠,錠,,,67,82.19,5507,15,236,0,0,0,0,0,452,"",91.6,6137,67,0,0,0,0,0,0,0
232269,202606,ﾀｹｷｬﾌﾞｵｰﾃﾞ,タケキャブＯＤ錠２０ｍｇ,2329030F4020,ボノプラザンフマルサンエンコウクウナイホウカイジョウ,ボノプラザンフマル酸塩口腔内崩壊錠,錠,,,22,144.8,3186,17,388,0,0,0,0,0,501,"",136.7,3007,22,0,0,0,0,0,0,0
232279,202606,ﾏﾆｼﾞﾋﾟﾝｴﾝｻ,マニジピン塩酸塩錠１０ｍｇ「ＮＩＧ」,2149027F2213,マニジピンエンサンエンジョウ,マニジピン塩酸塩錠,錠,,,217,9.61,2085,2,519,120,0,0,1,1,60,"",10.8,2344,217,0,0,0,0,0,0,0
232284,202606,ｳﾙｿﾃﾞｵｷｼｺｰ,ウルソデオキシコール酸錠５０ｍｇ「ＮＩＧ」,2362001F1142,ウルソデオキシコールサンジョウ,ウルソデオキシコール酸錠,錠,,,330,9.8,3234,,382,300,0,0,1,1,11,"",10.8,3564,320,100,980,90,882,0,0,1.22
232290,202606,ｸﾞﾘﾍﾞﾝｸﾗﾐﾄ,グリベンクラミド錠２．５ｍｇ「ＮＩＧ」,3961003F2261,グリベンクラミドジョウ,グリベンクラミド錠,錠,,,110,5.6,616,1,965,60,0,0,1,1,15,"",6.3,693,110,0,0,0,0,0,0,1.83
232311,202606,ｴﾌﾟﾚﾚﾉﾝ,エプレレノン錠２５ｍｇ「杏林」,2149045F1037,エプレレノンジョウ,エプレレノン錠,錠,,,77,8.59,661,1,950,30,0,0,1,1,24,"",10.8,832,77,0,0,0,0,0,0,2.57
232312,202606,ｴﾌﾟﾚﾚﾉﾝ,エプレレノン錠５０ｍｇ「杏林」,2149045F2033,エプレレノンジョウ,エプレレノン錠,錠,,,60,14.72,883,,852,140,0,0,1,1,1,"",18.4,1104,140,100,1472,180,2650,0,0,0.25
232320,202606,ｱｼﾞﾙｻﾙﾀﾝ,アジルサルタン錠２０ｍｇ「武田テバ」,2149048F1065,アジルサルタンジョウ,アジルサルタン錠,錠,,,265,22.96,6084,,212,300,0,0,1,1,1,"",25.8,6837,343,200,4592,308,7072,0,0,0.28
232326,202606,ｱｼﾞﾙｻﾙﾀﾝ,アジルサルタン錠４０ｍｇ「武田テバ」,2149048F2061,アジルサルタンジョウ,アジルサルタン錠,錠,,,207,32.93,6817,,180,300,0,0,1,1,1,"",38.3,7928,315,200,6586,310,10208,0,0,0.15
232332,202606,ｱｼﾞﾙｻﾙﾀﾝ,アジルサルタン錠１０ｍｇ「武田テバ」,2149048F3068,アジルサルタンジョウ,アジルサルタン錠,錠,,,223,15.22,3394,,362,200,0,0,1,1,2,"",17.1,3813,213,200,3044,220,3348,0,0,0.33
232387,202606,ｲﾌﾞﾌﾟﾛﾌｪﾝ,イブプロフェン錠１００ｍｇ「ＮＩＧ」,1149001F1501,イブプロフェンジョウ,イブプロフェン錠,錠,,,39,6.1,238,11,1103,0,0,0,0,0,321,"",6.3,246,39,0,0,0,0,0,0,0
232389,202606,ﾄﾘﾍｷｼﾌｪﾆｼﾞ,トリヘキシフェニジル塩酸塩錠２ｍｇ「ＮＩＧ」,1169001F1270,トリヘキシフェニジルエンサンエンジョウ,トリヘキシフェニジル塩酸塩錠,錠,,,128,9.3,1190,1,755,90,0,0,1,0,25,"",10.8,1382,128,0,0,0,0,0,0,1.42
232400,202606,ﾋﾞｿﾌﾟﾛﾛｰﾙﾌ,ビソプロロールフマル酸塩錠２．５ｍｇ「ＤＳＥＰ」,2123016F1204,ビソプロロールフマルサンエンジョウ,ビソプロロールフマル酸塩錠,錠,,,419,8.68,3637,,342,300,0,0,1,1,3,"",10.8,4525,317,300,2604,215,1866,0,0,0.73
232401,202606,ﾋﾞｿﾌﾟﾛﾛｰﾙﾌ,ビソプロロールフマル酸塩錠５ｍｇ「ＤＳＥＰ」,2123016F2286,ビソプロロールフマルサンエンジョウ,ビソプロロールフマル酸塩錠,錠,,,188,8.68,1632,,621,150,0,0,1,1,4,"",10.8,2030,132,200,1736,144,1250,0,0,0.5
232402,202606,ﾋﾞｿﾌﾟﾛﾛｰﾙﾌ,ビソプロロールフマル酸塩錠０．６２５ｍｇ「ＤＳＥＰ」,2123016F3142,ビソプロロールフマルサンエンジョウ,ビソプロロールフマル酸塩錠,錠,,,365,9.55,3486,,353,350,0,0,1,0,6,"",10.8,3942,400,100,955,135,1289,0,0,0.74
232443,202606,ﾄﾘｸﾛﾙﾒﾁｱｼﾞ,トリクロルメチアジド錠２ｍｇ「ＮＩＧ」,2132003F1486,トリクロルメチアジドジョウ,トリクロルメチアジド錠,錠,,,163,9.4,1532,,649,90,0,0,1,1,11,"",10.8,1760,103,100,940,40,376,0,0,0.81
232474,202606,ﾌｪﾛｼﾞﾋﾟﾝ,フェロジピン錠５ｍｇ「ＮＩＧ」,2149035F2064,フェロジピンジョウ,フェロジピン錠,錠,,,120,9.61,1153,,762,30,0,0,1,1,13,"",10.8,1296,50,100,961,30,288,0,0,4
232486,202606,ｾﾚｺｷｼﾌﾞ,セレコキシブ錠１００ｍｇ「ＶＴＲＳ」,1149037F1224,セレコキシブジョウ,セレコキシブ錠,錠,,,239,6.56,1568,1,639,200,0,0,1,1,18,"",8.3,1984,239,0,0,0,0,0,0,5.98
232488,202606,ﾌﾟﾚｶﾞﾊﾞﾘﾝｵ,プレガバリンＯＤ錠２５ｍｇ「ＶＴＲＳ」,1190017F1266,プレガバリンコウクウナイホウカイジョウ,プレガバリン口腔内崩壊錠,錠,,,187,8.26,1545,1,644,180,0,0,1,1,22,"",10.2,1907,187,0,0,0,0,0,0,2.08
232489,202606,ﾌﾟﾚｶﾞﾊﾞﾘﾝｵ,プレガバリンＯＤ錠７５ｍｇ「ＶＴＲＳ」,1190017F2262,プレガバリンコウクウナイホウカイジョウ,プレガバリン口腔内崩壊錠,錠,,,150,13.04,1956,1,547,90,0,0,1,1,22,"",16.1,2415,150,0,0,0,0,0,0,2.5
232490,202606,ﾌﾟﾚｶﾞﾊﾞﾘﾝｵ,プレガバリンＯＤ錠１５０ｍｇ「ＶＴＲＳ」,1190017F3269,プレガバリンコウクウナイホウカイジョウ,プレガバリン口腔内崩壊錠,錠,,,260,21.91,5697,19,232,150,0,0,1,1,561,"",22.1,5746,260,0,0,0,0,0,0,0
232492,202606,ﾊﾟﾙﾓﾃﾞｨｱｴｯ,パルモディアＸＲ錠０．２ｍｇ,2183007G1020,ペマフィブラートジョホウジョウ,ペマフィブラート徐放錠,錠,,,407,45.59,18555,,50,120,0,0,1,0,2,"",51,20757,477,0,0,70,3191,0,0,1.01
232500,202606,ﾃﾞｨｰｸﾛﾙﾌｪﾆ,ｄ－クロルフェニラミンマレイン酸塩錠２ｍｇ「ＮＩＧ」,4419002F1051,ｄ－クロルフェニラミンマレインサンエンジョウ,ｄ－クロルフェニラミンマレイン酸塩錠,錠,,,76,5.25,399,,1056,60,0,0,1,1,9,"",6.1,464,136,0,0,60,315,0,0,1.27
232504,202606,ﾄﾞｷｻｿﾞｼﾝ,ドキサゾシン錠１ｍｇ「ＶＴＲＳ」,2149026F2332,ドキサゾシンメシルサンエンジョウ,ドキサゾシンメシル酸塩錠,錠,,,77,9.43,726,,920,100,0,0,1,1,2,"",10.8,832,127,100,943,150,1415,0,0,0.43
232505,202606,ﾄﾞｷｻｿﾞｼﾝ,ドキサゾシン錠２ｍｇ「ＶＴＲＳ」,2149026F3339,ドキサゾシンメシルサンエンジョウ,ドキサゾシンメシル酸塩錠,錠,,,158,9.43,1490,,666,120,0,0,1,1,2,"",10.8,1706,188,100,943,130,1226,0,0,0.49
232506,202606,ﾄﾞｷｻｿﾞｼﾝ,ドキサゾシン錠４ｍｇ「ＶＴＲＳ」,2149026F4289,ドキサゾシンメシルサンエンジョウ,ドキサゾシンメシル酸塩錠,錠,,,177,9.43,1669,,615,90,0,0,1,1,8,"",10.8,1912,97,200,1886,120,1132,0,0,0.98
232507,202606,ｱﾑﾛｼﾞﾋﾟﾝ,アムロジピン錠２．５ｍｇ「ＶＴＲＳ」,2171022F1487,アムロジピンベシルサンエンジョウ,アムロジピンベシル酸塩錠,錠,,,235,9.03,2122,,513,200,0,0,1,1,3,"",10.8,2538,254,300,2709,319,2881,0,0,0.3
232508,202606,ｱﾑﾛｼﾞﾋﾟﾝ,アムロジピン錠５ｍｇ「ＶＴＲＳ」,2171022F2483,アムロジピンベシルサンエンジョウ,アムロジピンベシル酸塩錠,錠,,,339,9.03,3061,,395,300,0,0,1,1,3,"",10.8,3661,349,200,1806,210,1896,0,0,0.35
232509,202606,ｱﾑﾛｼﾞﾋﾟﾝｵｰ,アムロジピンＯＤ錠２．５ｍｇ「ＶＴＲＳ」,2171022F3366,アムロジピンベシルサンエンコウクウナイホウカイジョウ,アムロジピンベシル酸塩口腔内崩壊錠,錠,,,411,9.03,3711,,334,300,0,0,1,1,3,"",10.8,4439,301,200,1806,90,813,0,0,0.81
232510,202606,ｱﾑﾛｼﾞﾋﾟﾝｵｰ,アムロジピンＯＤ錠５ｍｇ「ＶＴＲＳ」,2171022F4362,アムロジピンベシルサンエンコウクウナイホウカイジョウ,アムロジピンベシル酸塩口腔内崩壊錠,錠,,,457,9.03,4127,,305,400,0,0,1,1,2,"",10.8,4936,447,500,4515,490,4425,0,0,0.35
232512,202606,ｱﾑﾛｼﾞﾋﾟﾝｵｰ,アムロジピンＯＤ錠１０ｍｇ「ＶＴＲＳ」,2171022F6306,アムロジピンベシルサンエンコウクウナイホウカイジョウ,アムロジピンベシル酸塩口腔内崩壊錠,錠,,,193,9.03,1743,,595,120,0,0,1,1,2,"",10.8,2084,153,200,1806,160,1445,0,0,0.67
232518,202606,ﾍﾞﾌﾟﾘｼﾞﾙｴﾝ,ベプリジル塩酸塩錠５０ｍｇ「ＴＥ」,2129011F1043,ベプリジルエンサンエンスイワブツジョウ,ベプリジル塩酸塩水和物錠,錠,,,40,15.03,601,1,975,30,0,0,1,1,31,"",17.1,684,40,0,0,0,0,0,0,0.67
232522,202606,ｻｸｻﾝｱｴﾝ,酢酸亜鉛錠２５ｍｇ「ノーベル」,3929007F1045,サクサンアエンスイワブツジョウ,酢酸亜鉛水和物錠,錠,,,171,71.72,12264,,93,95,0,0,1,1,6,"",81.5,13937,161,100,7172,90,6455,0,0,1.9
232545,202606,ｵｾﾙﾀﾐﾋﾞﾙ,オセルタミビル錠７５ｍｇ「トーワ」,6250021F1028,オセルタミビルリンサンエンジョウ,オセルタミビルリン酸塩錠,錠,,,20,0,0,18,1151,0,0,0,0,1,543,"",104.1,2082,20,0,0,0,0,0,0,0
232549,202606,ﾌﾟﾛﾋﾟﾍﾞﾘﾝｴ,プロピベリン塩酸塩錠１０ｍｇ「サワイ」,2590007F1374,プロピベリンエンサンエンジョウ,プロピベリン塩酸塩錠,錠,,,470,8.99,4225,7,302,0,0,0,0,1,197,"",11.1,5217,470,0,0,0,0,0,0,0
232645,202606,ｺﾃﾞｲﾝﾘﾝｻﾝｴ,コデインリン酸塩散１％「ホエイ」,2242001B2351,コデインリンサンエンスイワブツサン,コデインリン酸塩水和物散,Ｇ,,,652,7.53,4912,,260,250,0,0,1,0,10,"",8.5,5542,266,500,3767,114,859,0,0,5.72
232646,202606,ｺﾃﾞｲﾝﾘﾝｻﾝｴ,コデインリン酸塩錠５ｍｇ「ＶＴＲＳ」,2242001F1071,コデインリンサンエンスイワブツジョウ,コデインリン酸塩水和物錠,錠,,,185,10.36,1917,1,553,180,0,0,1,0,38,"",11.7,2165,185,0,0,0,0,0,0,0
232696,202606,ｴｾﾞﾛｽ,エゼロス配合錠ＬＤ「サワイ」,2189102F1040,エゼチミブ・ロスバスタチンカルシウムハイゴウザイジョウ,エゼチミブ・ロスバスタチンカルシウム配合剤錠,錠,,,185,24.36,4507,,281,100,0,0,1,1,11,"",31.6,5846,115,100,2436,30,731,0,0,1.16
232698,202606,ｴｾﾞﾛｽ,エゼロス配合錠ＨＤ「サワイ」,2189102F2047,エゼチミブ・ロスバスタチンカルシウムハイゴウザイジョウ,エゼチミブ・ロスバスタチンカルシウム配合剤錠,錠,,,226,24.12,5451,,239,150,0,0,1,1,3,"",31.3,7074,206,200,4824,180,4342,0,0,0.5
232702,202606,ﾘﾊﾞｰﾛｷｻﾊﾞﾝ,リバーロキサバン錠１０ｍｇ「バイエル」,3339003F1040,リバーロキサバンジョウ,リバーロキサバン錠,錠,,,173,133.89,23163,8,37,100,0,0,1,1,233,"",143,24739,173,0,0,0,0,0,0,0
232704,202606,ﾘﾊﾞｰﾛｷｻﾊﾞﾝ,リバーロキサバン錠１５ｍｇ「バイエル」,3339003F2047,リバーロキサバンジョウ,リバーロキサバン錠,錠,,,171,165.97,28381,,27,120,0,0,1,1,13,"",200,34200,201,0,0,30,4979,0,0,1.9
